date,favorite_count,retweet_count,text
2017-05-15 20:14:27,223,189,"WATCH: A MT doctor on the disastrous new healthcare bill Gianforte supports: ""I have patients who are going to lose… https://t.co/1Ubyu4SbMx"
2017-05-15 16:13:52,396,204,Montana can't be bought and will never be for sale. Thanks to all who've supported our grassroots campaign! #mtpol https://t.co/5CnQL4Y2dc
2017-05-15 15:31:59,389,311,"WATCH: On the disastrous health care bill, Gianforte told Montanans one thing—but behind closed doors, he told DC l… https://t.co/BFvWSWbahZ"
2017-05-15 02:54:16,233,93,"Thanks for joining us on the trail this weekend, Jon Tester! #TeamQuist https://t.co/MDM1i2h2Yq"
2017-05-14 19:19:03,429,253,Greg Gianforte doesn’t need another tax break. Working Montanans do. #mtpol https://t.co/eIjk7rexJT
2017-05-14 17:21:37,259,67,"Happy #MothersDay to Bonni, who has been an amazing and loving mom to our two kids—and a Happy Mother's Day to all… https://t.co/9U2o0rYvi6"
2017-05-14 00:09:58,1059,374,"A chilly day to knock doors—but with 12 days left before the May 25 election, our volunteers will do whatever it ta… https://t.co/CTEaFlxSuF"
2017-05-13 22:48:40,360,175,"Speaking to a packed room w/ @jontester about the stakes in this race. In 12 days, we'll show the world that Montan… https://t.co/ZGd388Q2xr"
2017-05-13 21:51:32,412,320,"Susan Carstensen, Greg Gianforte's former COO and VP, speaks out on Gianforte's pattern of dishonesty. Montana dese… https://t.co/CDLBjBtunE"
2017-05-13 21:17:54,443,194,"I'm proud to have your endorsement, @NARAL. Politicians shouldn't be making women's healthcare decisions. https://t.co/XPvqDPZnBp"
2017-05-13 19:59:01,232,182,"Your ballot needs to be received by the elections office by Thursday, May 25.
Don’t wait—return it as soon as possi… https://t.co/Xp0faCAoMT"
2017-05-12 19:57:26,1211,547,"It's simple—women's healthcare decisions should be left to women and their doctors, not DC politicians. https://t.co/SwfESmruJD"
2017-05-12 19:43:20,0,16,"RT @MontanaLilly837: @robbtucker13 @RobQuistforMT We voted, absentee! 2 votes for Rob! 👍🇺🇸"
2017-05-12 19:12:34,827,441,"Bernie is coming to Montana next Saturday, May 20, and Sunday, May 21! RSVP here: https://t.co/Gu80nnc4oz https://t.co/OQyJ51P4fi"
2017-05-12 18:40:01,0,41,RT @meganehickey: Excited to support @RobQuistforMT for my first vote as a Montanan resident 👍🏼
2017-05-12 17:58:05,281,101,Hope to see you there! https://t.co/BByUj5Ato3
2017-05-12 16:19:39,492,333,"Greg Gianforte put up an illegal fence to block access to the East Gallatin River.

That's not the Montana way. https://t.co/bzYXDK8r9V"
2017-05-12 16:00:45,240,135,"You shouldn’t have to get rich to get outdoors in Montana.

Here’s our latest ad on why Greg Gianforte doesn’t shar… https://t.co/8v5qvzALew"
2017-05-11 17:34:44,890,291,I’ll take that as an endorsement https://t.co/8TV5Sw7qNv
2017-05-11 03:21:28,248,129,Bozeman votes early. Have you voted yet? Find out how at https://t.co/hNZbXkwa3F https://t.co/FI9yWMjhL8
2017-05-11 03:13:48,348,156,Great crowd in Bozeman tonight chatting public lands &amp; growing MT's economy. Vote by May 25th! #mtpol #mtal https://t.co/41Xjtjws0d
2017-05-09 23:17:22,985,279,"Met with advocates in Billings on why women's health care decisions should be left to women &amp; their doctors, not po… https://t.co/nCEVkA9zUz"
2017-05-09 14:19:47,132,58,Starting the morning early in the Magic City with @KTVQ @Newstalk730 and @bigjshow. #mtpol https://t.co/Hj2XPdNoVA
2017-05-09 04:36:01,337,177,Every win takes teamwork. 16 days left. Let's get out the vote! #mtpol https://t.co/jv8yne2RBz
2017-05-08 22:14:56,240,169,"Election Day is just around the corner. Make sure you have what you need to vote at https://t.co/hNZbXkwa3F #mtpol
https://t.co/VoMOclyY3V"
2017-05-08 20:47:03,1096,975,"Hey Montana, did you know you can vote early at your county's election office?

Find your location here → https://t.co/1UpybshgoX"
2017-05-06 19:19:31,971,497,"Spent the morning knocking doors and meeting w Montanans of all ages to get out the vote. With 19 days left, we can… https://t.co/Jv7n4fGjBQ"
2017-05-05 13:11:49,335,165,Starting early in Missoula w @kpaxnews &amp; @1025mountainfm talking about the terrible health care bill the U.S. House… https://t.co/LR2ZPQJFoC
2017-05-04 23:11:13,2427,1033,"Here's what my opponent had to say about the health care vote:

¯\_(ツ)_/¯

But we all know he's a YES, b/c he's for billionaires &amp; not us."
2017-05-04 18:26:53,1069,547,This DC health care bill gives a massive tax cut to millionaires while jacking up premiums for Montanans. I would stand with you &amp; VOTE NO.
2017-05-03 19:13:30,149,67,Great to stop by MT Eco Devo today. We need to invest in rural communities&amp; close loopholes on corporations that ou… https://t.co/j9HC0hlpUO
2017-05-03 02:01:12,557,393,RT if you agree: Montana can't be bought and will never be for sale. #mtal #mtnews #RobQuist
2017-05-03 00:48:25,479,222,"Instead of standing w/ special interests, @gregforMontana should stand with Montanans &amp; oppose disastrous #AHCA health care bill"
2017-05-03 00:46:37,617,264,"Being a woman is not a pre-existing condition, but my opponent thinks it should be—that's not the Montana way. #mtpol"
2017-05-03 00:44:15,354,142,We need an independent voice in Congress who will fight for affordable health care—not a bill that's really just a tax cut for millionaires.
2017-05-03 00:41:33,421,238,The #AHCA wld raise Montanans' premiums by $300/mo. But my opponent's campaign is being bankrolled by special interests supporting the bill!
2017-05-03 00:38:50,1343,704,The DC health care bill wld be a disaster for Montana—it even threatens coverage for those w/ preexisting conditions https://t.co/9plq6tvYa4
2017-05-02 21:55:16,0,165,RT @StopBigMoney: Early voting is now open for #MTAL! Vote for @RobQuistforMT and send a campaign finance reform hero to Congress!
2017-05-02 21:44:56,582,320,I voted today &amp; I encourage all Montanans to vote early. There are enough millionaires in Congress; we don't need a… https://t.co/CYWCAT9PQx
2017-05-02 18:57:54,351,171,Chatted with a great group of supporters in Shelby about standing up to those who want to privatize Social Security… https://t.co/be154np2sO
2017-05-02 17:18:43,180,77,Stopped in Conrad yesterday &amp; talked about protecting public lands &amp; keeping Montana's rural communities strong.… https://t.co/sL2dkhzpeK
2017-05-02 03:28:38,259,116,We have enough millionaires in Congress. Thank you Cut Bank for working to make sure we don't send another one ther… https://t.co/Oc0X6quexu
2017-05-02 01:00:52,0,47,RT @MissoulaVotes: Take advantage of our drive-thru ballot drop off at the Fairgrounds on May 2 from 7am-8pm! #mtnews #missoula #mtpol http…
2017-05-01 21:53:04,204,108,Standing room only in Choteau as we talk about protecting our public lands! Go vote! #keepitpublic #mtal #mtpol https://t.co/vCYKMJQvI4
2017-05-01 20:22:44,273,133,"In Great Falls to remind my opponent that women's healthcare decisions should remain b/n a woman, her family, docto… https://t.co/5vdICAp5Om"
2017-05-01 19:50:02,338,161,"In Great Falls to remind my opponent that women's healthcare decisions should remain btwen a woman, her family, doc… https://t.co/y173XrkrEl"
2017-05-01 02:01:23,214,133,"""When you invest your vote on May 25, 2017, please do so for Rob Quist."" #mtal #mtpol https://t.co/wAM8XQaJfc"
2017-04-30 20:18:33,131,73,"Everyday Montanans need a voice 
#mtpol #MTAL https://t.co/evSBghGphd"
2017-04-30 02:18:43,457,218,"ROB QUIST CLEAR WINNER OF MONTANA CONGRESSIONAL DEBATE

#mtpol #mtal #mtndebate
https://t.co/Qj1nh1eVNV"
2017-04-30 01:56:25,437,203,"Rob: When you cannot stand up, I will stand for you. It will be my great honor to serve the people of the Big Sky. #MTNdebate #mtal #mtpol"
2017-04-30 01:51:31,0,44,RT @MTDems: FACT CHECK: GIANFORTE WOULD PUT POLITICIANS IN CHARGE WOMEN’S PRIVATE HEALTH DECISIONS #mtpol #mtal #mtndebate https://t.co/G6n…
2017-04-30 01:51:03,124,56,Rob: We need an energy policy created by Montanans and for Montanans #mtal #mtpol #mtndebate
2017-04-30 01:44:57,0,43,RT @MTDems: FACT CHECK: GIANFORTE HAS INVESTMENTS IN RUSSIAN COMPANIES SANCTIONED BY U.S. #mtpol #mtal #mtndebate https://t.co/hBjQjt76MJ
2017-04-30 01:40:45,0,41,RT @MTDems: FACT CHECK: GIANFORTE SUED MONTANANS TO CLOSE OFF PUBLIC ACCESS #mtpol #mtal #mtndebate https://t.co/cyfzxOLAs3
2017-04-30 01:40:33,314,151,Rob: Native American values are Montana values #MTNdebate #mtpol #mtal
2017-04-30 01:33:40,0,38,RT @MTDems: FACT CHECK: GIANFORTE SUPPORTS TAX BREAKS FOR CORPORATIONS THAT OUTSOURCE JOBS #mtpol #mtal #mtndebate https://t.co/0mMqdIrtwP
2017-04-30 01:32:12,394,203,Rob: There are over 300 millionaires in Congress. Do we really need to send one more? #mtpol #mtal #mtndebate
2017-04-30 01:27:28,0,38,RT @MTDems: FACT CHECK: GIANFORTE IS BACKED BY GROUPS PUSHING TO RAISE MONTANANS’ HEALTH CARE PREMIUMS #mtpol #mtal #mtndebate https://t.co…
2017-04-30 01:27:14,144,73,Rob: Public lands are an economic boom for communities across Montana. #mtal #mtpol #mtnnews
2017-04-30 01:21:10,0,31,RT @MTDems: FACT CHECK: QUIST IS THE ONLY CANDIDATE WHO WILL DEFEND OUR RIGHT TO HUNT ON PUBLIC LANDS #mtpol #mtal #mtndebate https://t.co/…
2017-04-30 01:05:20,177,86,"Rob: ""This is a fight for the soul of Montana"" #MTNdebate #mtpol #mtal"
2017-04-29 23:44:48,242,90,Looking forward to tonight's debate in Great Falls -- 7pm! Tune in online or watch MTN news. #mtpol #mtal #MTNdebate
2017-04-29 18:04:22,240,147,"It is our constitutional right to access our public lands, rivers, and streams.
#mtpol #mtal https://t.co/F6aMk31vW0"
2017-04-28 22:36:12,218,73,"The Hi-Line is Quist country!

Sign spotted up near Shelby. #mtpol #mtal https://t.co/pLQYTmZ7RC"
