date,favorite_count,retweet_count,text
2017-06-20 14:55:54,8529,2847,We've built a movement from a community. Now we're sending a message to communities everywhere about what's possibl… https://t.co/I6323lvyEL
2017-06-20 13:20:44,8029,2679,Voters across the district are making their voices heard today to #FlipThe6th. Tune in now to @MSNBC!
2017-06-20 12:26:20,5567,1701,It's Election Day in #GA06 and I'm joining @NewDay live. Tune in to @CNN.
2017-06-20 11:02:13,0,5313,RT @TeamOssoff: Today is the day! Polls are open and we're ready to #Flipthe6th. Find your polling place at https://t.co/hDqPlPSGmq or text…
2017-06-20 02:44:31,7110,1914,Polls open in just a few hours and I'll be joining @Lawrence O'Donnell live on @MSNBC shortly. Tune in!
2017-06-19 20:38:42,1657,392,About to join @NicolleDWallace on @MSNBC. Tune in!
2017-06-19 20:06:20,0,1156,"RT @TeamOssoff: 📢 Calling all #GA06 voters
💁🏽 Find out how to make your voice heard tomorrow
📲 Text WHERE to 21333 to find your polling pla…"
2017-06-19 17:02:49,33200,13225,"When I was 16, I read @repjohnlewis’ memoir and wrote him asking if I could work for him. His support means the wor… https://t.co/jLQKllsVR2"
2017-06-19 15:08:02,0,675,RT @TeamOssoff: One day. Text WHERE to 21333 to make your plan to #FlipThe6th. https://t.co/HYXqWbdeTE
2017-06-18 23:14:11,9894,4181,Our volunteers show up every day because they believe in the movement we're building. Text VOL to 21333 to join our… https://t.co/rQ3rz7B66r
2017-06-18 19:33:55,5423,1437,"Happy Father's Day to my dad, Richard, who has set the example for me and this campaign to conduct ourselves with d… https://t.co/KUmhvcvrNL"
2017-06-17 18:12:25,4092,2294,"""We're building a coalition based on working together, but there can be no compromise when it comes to civil or hum… https://t.co/VxWRSIBr3Z"
2017-06-17 16:25:04,6543,3273,"It's time to bring this home. With just 3 days left until Election Day, show you're ready to #FlipThe6th and hit th… https://t.co/CbBA7VRcON"
2017-06-17 15:27:05,1556,341,Looking forward to joining @JoyAnnReid this morning. Tune in now to @amjoyshow if you can!
2017-06-16 22:13:50,3155,1958,We’re all in this together &amp; we need everyone who can to lend a hand in these critical critical days before June 20… https://t.co/za24KTbwdo
2017-06-16 20:17:35,0,360,RT @TeamOssoff: It's not too late to make your voice heard today. You can text WHERE to 21333 to find your early voting location📲 (and tell…
2017-06-16 16:49:25,0,2046,RT @TeamOssoff: Today is the last day to vote early. Help spread the word — it's not too late to make your voice heard! #FlipThe6th https:/…
2017-06-16 15:40:23,4494,1049,About to go live on @MSNBC on our final day of early voting. Tune in!
2017-06-15 21:52:38,0,668,RT @TeamOssoff: Early voting ends tomorrow and we need to finish this week out strong if we're going to #FlipThe6th on June 20: https://t.c…
2017-06-15 20:35:57,2291,1285,“We do not want to wake up on June 21 &amp; have any regret that we could have made one more phone call or knocked on o… https://t.co/aKSw1dELX3
2017-06-14 13:14:17,3216,730,This is a shocking act of violence in Virginia and I'm praying for all those wounded in this morning's shooting.
2017-06-13 22:04:18,4778,2285,Our voices are going to ring out across the state and across the country in just one week. Make yours heard:… https://t.co/5HdeF7YBi6
2017-06-13 17:46:22,2614,910,Young people can make the difference in this election and it was great seeing so many out in force at last night’s… https://t.co/bFXC3rpKmj
