date,favorite_count,retweet_count,text
2018-07-16 21:10:34,15,9,Great tour of Ritenour Farm Supply in Butler today. https://t.co/dOcfCM9qCV
2018-07-16 17:00:50,28,14,"As governor, I'll treat the opioid crisis with the utmost sense of urgency and work with county and local officials… https://t.co/SCJEyHRKHS"
2018-07-16 13:51:08,52,20,If you want your school property taxes eliminated than vote for me. Tom Wolf has done nothing on this issue and now… https://t.co/DZB9Dc91qA
2018-07-15 00:22:11,56,19,Was in Monessen tonight talking about my mission to be a governor for all the hardworking people of Pennsylvania wh… https://t.co/YXq4n1zIBI
2018-07-14 19:20:51,39,11,Learned a lot in my visit to Adams Manufcturing today in Butler. Getting out and looking for ways we can make Penns… https://t.co/7Dq85p875B
2018-07-14 15:46:11,27,8,Stopped by Browns Country Kitchen this morning to discuss what we can do to help Butler County. #FixPA https://t.co/9RWhxWzF3m
2018-07-13 20:54:41,30,9,"It was an honor to address the PA American Legion's 100th Anniversary Convention today. Afterward, @jeff_bartos and… https://t.co/eZsS23cXS9"
2018-07-13 18:56:06,35,10,Special thanks to the PA Sheriffs’ Association for letting me address their conference in Reading this morning. https://t.co/6GK5upUyK2
2018-07-13 17:10:36,39,23,Governor Wolf thinks his plan to cut $1 billion from 362 school districts is a laughing matter. That's unacceptable… https://t.co/FzwxhXyAh7
2018-07-13 00:49:26,32,11,Great discussion of the issues in Punxsutawney tonight. #FixPA https://t.co/oPpczjCmAJ
2018-07-12 14:52:34,26,15,"Tom Wolf wants to cut over $1 billion from 362 school districts. I won't let that happen.

https://t.co/ItCEtoqL4E"
2018-07-12 01:27:49,32,10,Thanks to everyone who came out to Westmoreland tonight! More town halls to come next week. #FixPA https://t.co/UaN55hX2y3
2018-07-11 23:08:48,114,51,"Starting my fourth town hall meeting in Westmoreland tonight. But first, had to get the jumpers out to help this fa… https://t.co/ojKrFpQq3t"
2018-07-11 13:53:24,53,26,I grew up on a farm and I've started businesses from scratch. I understand the struggles hardworking Pennsylvanians… https://t.co/nHv2MLkdjA
2018-07-10 17:46:20,40,21,Governor Wolf's failed policies have lead to thousands of layoffs in 2018 alone. When I'm governor we'll implement… https://t.co/7jVJvipyqn
2018-07-10 16:38:47,48,18,"If I am seen as an obstructionist because I ask questions, I am going to ask questions, because the people of Penns… https://t.co/07hmQHopo8"
2018-07-10 01:18:17,35,11,Another great town hall tonight in Lackawanna County. See you in Westmoreland on Wednesday! #FixPA https://t.co/DL0gNotPTz
2018-07-09 22:06:12,25,7,Enjoyed speaking with veterans at VFW Post 25 and American Legion Post 665 in Scranton. https://t.co/BARey78lNg
2018-07-09 18:57:13,30,11,Quick lunch in Old Forge where we discussed the severe property tax burden that exists in the region. https://t.co/3Iwe3dXw0C
2018-07-09 14:57:54,0,14,"RT @jeff_bartos: #ICYMI- ‘After Governor Wolf's proposal to cut funding for 362 school districts, rural Pennsylvania knows where he stands…"
2018-07-09 14:26:06,26,9,Early stops this morning to Triplet’s Diner and Fabricated Components In Stroudsburg. https://t.co/CXdnryrB6h
2018-07-07 23:01:31,34,21,#ICYMI - Here is a recap of the town hall meeting @jeff_bartos and I held in Northampton this afternoon. #FixPA https://t.co/LcO2yqKoyj
2018-07-07 22:31:18,41,14,Thank you to everyone who came out to our town hall in Northampton today! @jeff_bartos and I enjoyed getting a chan… https://t.co/68KYAqbkzf
2018-07-07 15:26:23,7,5,"Another day, another job site to learn from. Thank you to American Tire for teaching me about your business. https://t.co/a4EKhagqx4"
2018-07-07 12:50:18,38,15,Up early this morning having informative conversations with the folks at the Arlington Diner in Stroudsburg. #FixPA https://t.co/hHPDDAKXeT
2018-07-06 19:15:19,31,14,.@jeff_bartos and I had a blast meeting with Sportsman in Wilkes-Barre this afternoon. https://t.co/kZxdaQzhOD
2018-07-06 15:43:29,12,5,Stopped by Belrick Corp today in Swoyersville to talk about what we can do to get the manufacturing industry back o… https://t.co/GLuq39RXjJ
2018-07-06 14:55:55,52,27,I grew up in a blue collar household and I will be a blue collar governor. Below is a clip from the first town hall… https://t.co/ikgGp6brmZ
2018-07-06 02:15:11,45,13,Thank you to everyone who came out to tonight’s town hall to talk with @jeff_bartos and I about our plan for PA. Lo… https://t.co/Tj0WfDMNxo
2018-07-05 20:57:04,36,21,"While it was just announced that Tom Wolf’s policies have us the 5th worst place to start a company in the country,… https://t.co/iqx6OxcHLd"
2018-07-05 18:56:11,31,22,Tom Wolf last week announced a plan to cut funding from 300 school districts and now he’s trying to walk back his h… https://t.co/JZgZ6EZEpE
2018-07-04 13:16:38,51,16,Tracy and I would like to wish everyone a happy Independence Day! We are so thankful for the country in which we li… https://t.co/7PJeq7OKAy
2018-07-03 14:00:37,55,27,"Tom Wolf continues to do everything in his power to raise your utility bills. When I'm governor, I'll do everything… https://t.co/FIgknhh0zC"
2018-07-02 13:53:23,76,52,"In 2014, Tom Wolf told you he wasn't going to raise your taxes and then called for record hikes the minute he took… https://t.co/Jrvk8xyxHM"
2018-06-29 20:12:42,31,12,Enjoyed speaking in Blair County today about my mission to protect the paychecks of hardworking Pennsylvanians.… https://t.co/3ICvxR3YLu
2018-06-28 15:38:00,29,14,NEW: @jeff_bartos and I will be holding town halls in the coming weeks. If you want an honest discussion about the… https://t.co/6zOFWAv5l6
2018-06-27 20:06:46,33,5,The bbq at Sweet Lucy’s Smokehouse had been highly recommended by folks I’ve met  in the Philadlephia area. Enjoyed… https://t.co/Ru18u80FTT
2018-06-27 15:39:37,11,2,Got to tour Victory Garden in Bucks. Had some great discussions about how we need to get regulations out of the way… https://t.co/BVvyyzbUUh
2018-06-27 14:51:50,41,20,Today's Janus ruling is a huge step forward empowering workers and putting more money in the paychecks of public em… https://t.co/SqqYEWa3mq
2018-06-27 13:54:04,14,4,.@jeff_bartos and I were up early this morning for a breakfast table discussion of the issues at Michael’s Diner in… https://t.co/dN3CJNn4Ft
2018-06-26 20:04:51,37,13,Pulled over in New Galilee today to meet the workers from Lindy Paving and ask them about their business. They made… https://t.co/6ji5c7TkZW
2018-06-26 17:55:33,39,14,Jeff is right. This race is too important for Pennsylvanians not to have a chance to see the differences between us… https://t.co/Cq8D43WcHa
