date,favorite_count,retweet_count,text
2017-03-02 01:03:00,27,12,I’m running for Congress. It’s time to give power back to the people and ensure Montana’s voice is heard. Join me: https://t.co/b0kAglnHk8
2016-11-09 01:13:44,12,1,Kicking off election night with @GregLaMotteKULR in Bozeman. #MTpol https://t.co/HQa0qsbJC9
2016-11-08 18:46:02,22,4,Thank you to everyone who has been a part of our campaign! We are honored to have your support! #MTpol https://t.co/dG7aLqqCAw
2016-11-08 18:02:22,31,13,I just voted in Bozeman. I encourage all Montana voters to get out and make your voices heard today! #MTpol https://t.co/7lTM84h2wX
2016-11-08 16:19:56,17,10,Election Day is TODAY. I hope you'll stand with us by casting your vote for the Gianforte/Robinson ticket! #MTpol https://t.co/wm3ew7usRM
2016-11-08 15:27:06,0,15,RT @DainesforMT: Make your voice heard and elect @RyanZinke to Congress -- I need a partner like him in Washington. #mtpol https://t.co/dgz…
2016-11-08 15:26:49,0,25,RT @DainesforMT: Polls are now open across Montana. Montanans please join me today in electing @GregForMontana as our next Governor! #Vote…
2016-11-07 17:43:51,0,8,RT @DainesforMT: We need @GregForMontana in Helena. #mtpol #WheatMontana https://t.co/c37oL2VkoM
2016-11-07 17:43:40,12,7,"We've now driven over 64,000 miles! https://t.co/RlfOlPSuYP"
2016-11-07 15:38:08,4,2,"@DainesforMT is back on the trail with us today, and we started this morning at KMMS in Bozeman. #MTpol #Sweep16 https://t.co/jjj7wWEARk"
2016-11-06 22:38:38,6,2,Dropped in at Willie's Distillery in Ennis this afternoon! #MTpol #Sweep16 https://t.co/xheqDzojLD
2016-11-06 21:10:40,5,4,Great time in Dillon at the Klondike. We finish the day in Ennis. #MTpol #Sweep16 https://t.co/yUl2HtRUZz
2016-11-06 20:17:27,11,6,Great to be in Twin Bridges on a Sunday! Great support in Madison County! #MTpol #Sweep16 https://t.co/OeaW49u95u
