date,favorite_count,retweet_count,text
2017-05-11 19:49:06,6,3,Mark Palmer is voting for Ralph Norman because he wants a Congressman who believes in small government principles.… https://t.co/0fiw3f8dpt
2017-05-11 18:45:03,7,1,I'm honored to have Congressman Joe Wilson on #TeamNorman https://t.co/mB131bnxzy
2017-05-11 13:56:49,3,0,I would like to thank the Put Vets First! PAC for endorsing me.  I am honored to have their support. #TeamNorman https://t.co/R9a72aO3gS
2017-05-10 20:57:16,0,1,RT @MarieBeford: @RalphNorman I decided to vote for you in part because you said you'd continue Mick Mulvaney's work. I think you'll do a g…
2017-05-10 17:00:06,2,0,I want to clean up Washington and end the reign of lawyers and lobbyists by having a business-like approach to government
2017-05-10 16:42:07,11,6,I am honored to have the support of former Governor Nikki Haley. #TeamNorman #SCpol https://t.co/lBU2cuV0Pd
2017-05-10 15:03:03,3,1,Joel Hamilton is on #TeamNorman because of Ralph’s record of always doing the right thing. https://t.co/ta2nUPuZni
2017-05-09 19:15:02,3,0,I feel called upon to make a better future for my grandchildren and yours.  That’s why I’m running for Congress.
2017-05-09 14:00:02,2,0,America must keep its promise to those who are in or soon to be in the Social Security system. #TeamNorman
2017-05-09 12:03:06,2,1,"I plan on fighting for a balanced budget, term limits, lower taxes, family values, and national security. #TeamNorman"
2017-05-09 01:35:02,7,0,I’ve never been afraid to fight Democrats or to fight the leadership in my own party when they’re wrong. #TeamNorman
2017-05-08 20:21:53,4,1,I'm honored to have Chad Connelly on #TeamNorman! https://t.co/QQbApPfhj4
2017-05-08 13:00:07,1,1,Forcing Congress to have a balanced budget each year will end the out-of-control government spending. #TeamNorman
2017-05-08 02:31:05,0,0,"As a business owner, I have developed the skills we need in Congress.  #TeamNorman"
2017-05-07 13:00:03,0,0,"After Obama’s 8-year world apology tour, it’s time we had a real focus and a plan to make America the most respected country in the world."
2017-05-07 00:00:05,2,1,The greatest threat to our national and economic security as a nation is our ever-growing $19 trillion debt. #TeamNorman
2017-05-06 20:13:04,3,2,I want to go to Congress so I can make the American dream the American Reality! #TeamNorman
2017-05-06 18:39:04,3,3,It's time for some spring cleaning in Washington. #TeamNorman https://t.co/yEu2qN2vgv
2017-05-05 21:50:04,2,0,Thank you to all the law enforcement officers who keep this country safe. https://t.co/EPGYUYLYu2
2017-05-05 15:10:05,2,1,Term limits will reign in career politicians and help end corruption in Washington. #TeamNorman https://t.co/xIFk6ixtA5
2017-05-05 12:22:03,0,0,We need to balance the budget and force the government to live within its means. #TeamNorman
2017-05-05 00:08:05,2,0,I promise to stand up for the rights guaranteed to you by the Constitution. #TeamNorman https://t.co/0PXzVKTD0t
2017-05-04 22:38:03,0,0,We must defeat terrorism and defend America.  #TeamNorman
2017-05-04 00:41:04,3,1,Ralph believes that changes must be made in order for the government to fulfill its Social Security promises.… https://t.co/HW52pmjsIZ
2017-05-02 19:57:03,0,0,Hollie Bennett is voting Ralph Norman for Congress because he loves his constituents. #TeamNorman https://t.co/Nbn23RYHt4
2017-05-02 18:30:04,5,2,"I want to get big gov't out of your life, help small businesses thrive, and give your family the freedom to create, innovate and succeed."
2017-05-02 17:00:05,5,1,I am not afraid to fight Democrats and I am not afraid to fight the leadership from my own party when they are wrong. #TeamNorman #SCpol
2017-05-02 16:54:04,5,0,Jacqueline Wilson is voting for Ralph Norman because she knows he'll support President Trump while in Washington.… https://t.co/bcUCwoJKuG
2017-04-30 23:30:02,1,1,"I want your vote b/c I want the chance to help create more jobs, more wealth and more opportunity for us all. #TeamNorman #SCpol #SCtweets"
2017-04-30 17:30:03,0,0,"If we don’t take the fight to ISIS on their turf, we will face them on American soil. #TeamNorman #tcot"
2017-04-30 14:00:03,0,0,"“For the Spirit God gave us does not make us timid, but gives us power, love and self-discipline.” 2 Timothy 1:7"
2017-04-29 23:17:05,1,0,"I haven’t always been popular with the politicians, but I’ve always stood up for what’s right! #TeamNorman https://t.co/Z9GIqm2Pjw"
2017-04-29 16:30:01,3,1,We need to end the reign of career politicians and make them come home to live under the laws they pass. #TermLimits #TeamNorman
